DATE,GOLD_PRICE,GOLD_OPEN,GOLD_HIGH,GOLD_LOW,GOLD_CHANGE_%
9/8/1990,385.75,387.25,385.75,385.75,0.73
8/8/1990,382.95,387.25,382.95,382.95,-0.92
7/8/1990,386.5,387.6,386.5,386.5,0.45
6/8/1990,384.75,385.25,384.75,384.75,1.85
3/8/1990,377.75,382.15,377.75,377.75,0.08
2/8/1990,377.45,387.25,377.45,377.45,1.13
1/8/1990,373.25,375.65,373.25,373.25,0.67
31-07-1990,370.75,373.55,370.75,370.75,0.76
30-07-1990,367.95,369.15,367.95,367.95,0.12
27-07-1990,367.5,372.75,367.5,367.5,-0.39
26-07-1990,368.95,374.25,368.95,368.95,-0.67
25-07-1990,371.45,374.55,371.45,371.45,1.13
24-07-1990,367.3,370.05,367.3,367.3,-0.35
23-07-1990,368.6,370.5,368.6,368.6,2.06
20-07-1990,361.15,363.05,361.15,361.15,0.14
19-07-1990,360.65,363.87,360.65,360.65,-0.18
18-07-1990,361.3,363.35,361.3,361.3,0.01
17-07-1990,361.25,363.87,361.25,361.25,-0.41
16-07-1990,362.75,363.95,362.75,362.75,-0.41
13-07-1990,364.25,367.55,364.25,364.25,1.76
12/7/1990,357.95,359.05,357.95,357.95,1.3
11/7/1990,353.35,355.25,353.35,353.35,-0.46
10/7/1990,355,359.55,355,355,-0.78
9/7/1990,357.8,361.2,357.8,357.8,-0.72
6/7/1990,360.4,362.15,360.4,360.4,-0.1
5/7/1990,360.75,362.75,360.75,360.75,-0.5
4/7/1990,362.55,363.05,362.55,362.55,0.29
3/7/1990,361.5,362.95,361.5,361.5,0.95
2/7/1990,358.1,359.25,358.1,358.1,0.29
29-06-1990,357.05,358.25,357.05,357.05,1.69
28-06-1990,351.1,353.2,351.1,351.1,0.24
27-06-1990,350.25,353.75,350.25,350.25,-0.01
26-06-1990,350.3,353.85,350.3,350.3,-0.86
25-06-1990,353.35,354.25,353.35,353.35,1.03
22-06-1990,349.75,350.85,349.75,349.75,-0.09
21-06-1990,350.05,351,350.05,350.05,0.09
20-06-1990,349.75,351.75,349.75,349.75,0.45
19-06-1990,348.2,349.6,348.2,348.2,-0.16
18-06-1990,348.75,350.05,348.75,348.75,0.93
15-06-1990,345.55,348.15,345.55,345.55,-1.03
14-06-1990,349.15,351.95,349.15,349.15,-1.24
13-06-1990,353.55,354.85,353.55,353.55,-0.34
12/6/1990,354.75,357.1,354.75,354.75,-0.17
11/6/1990,355.35,355.75,355.35,355.35,0.03
8/6/1990,355.25,355.65,355.25,355.25,0.35
7/6/1990,354,357.5,354,354,-0.85
6/6/1990,357.05,361,357.05,357.05,-0.6
5/6/1990,359.2,360.2,359.2,359.2,0.39
4/6/1990,357.8,359.6,357.8,357.8,-0.33
1/6/1990,359,364.55,359,359,-1.35
31-05-1990,363.9,364.9,363.9,363.9,-0.22
30-05-1990,364.7,367.8,364.7,364.7,-0.56
29-05-1990,366.75,369.25,366.75,366.75,-0.2
28-05-1990,367.5,368,367.5,367.5,-0.1
25-05-1990,367.85,368.95,367.85,367.85,0.3
24-05-1990,366.75,374.85,366.75,366.75,0.52
23-05-1990,364.85,377.65,364.85,364.85,-2.64
22-05-1990,374.75,376.65,374.75,374.75,0.52
21-05-1990,372.8,374.45,372.8,372.8,-0.12
18-05-1990,373.25,375.55,373.25,373.25,1.07
17-05-1990,369.3,370.3,369.3,369.3,0.01
16-05-1990,369.25,371.35,369.25,369.25,-0.24
15-05-1990,370.15,372.45,370.15,370.15,0.53
14-05-1990,368.2,370.7,368.2,368.2,-0.2
11/5/1990,368.95,372.45,368.95,368.95,-0.53
10/5/1990,370.9,372.7,370.9,370.9,-0.12
9/5/1990,371.35,372.25,371.35,371.35,0.23
8/5/1990,370.5,374.15,370.5,370.5,-0.42
7/5/1990,372.05,372.75,372.05,372.05,0.19
4/5/1990,371.35,372.95,371.35,371.35,-0.05
3/5/1990,371.55,372.85,371.55,371.55,0.43
2/5/1990,369.95,371.15,369.95,369.95,-0.08
1/5/1990,370.25,371.6,370.25,370.25,0.37
30-04-1990,368.9,371.75,368.9,368.9,-0.7
27-04-1990,371.5,372.35,371.5,371.5,0.18
26-04-1990,370.85,373.65,370.85,370.85,-0.2
25-04-1990,371.6,376,371.6,371.6,-1.13
24-04-1990,375.85,379,375.85,375.85,-0.75
23-04-1990,378.7,379.85,378.7,378.7,0.65
20-04-1990,376.25,377.75,376.25,376.25,-0.33
19-04-1990,377.5,378,377.5,377.5,0.29
18-04-1990,376.4,377.2,376.4,376.4,0.44
17-04-1990,374.75,375.95,374.75,374.75,-0.03
16-04-1990,374.85,375.95,374.85,374.85,-0.27
13-04-1990,375.85,375.85,375.85,375.85,0
12/4/1990,375.85,376.15,375.85,375.85,0.23
11/4/1990,375,376.05,375,375,-0.2
10/4/1990,375.75,376.35,375.75,375.75,-0.05
9/4/1990,375.95,382.2,375.95,375.95,-1.26
6/4/1990,380.75,381.25,380.75,380.75,1.38
5/4/1990,375.55,379.5,375.55,375.55,-0.45
4/4/1990,377.25,378.15,377.25,377.25,0.53
3/4/1990,375.25,381.05,375.25,375.25,1.27
2/4/1990,370.55,370.55,370.55,370.55,0.03
30-03-1990,370.45,373.15,370.45,370.45,-0.3
29-03-1990,371.55,373.95,371.55,371.55,0.6
28-03-1990,369.35,376.25,369.35,369.35,0.44
27-03-1990,367.75,375.15,367.75,367.75,-0.24
26-03-1990,368.62,389.48,368.62,368.62,-5.28
23-03-1990,389.15,394.55,389.15,389.15,-1.29
22-03-1990,394.25,394.45,394.25,394.25,0.66
21-03-1990,391.65,394.25,391.65,391.65,-0.41
20-03-1990,393.25,402.15,393.25,393.25,-1.99
19-03-1990,401.25,403.15,401.25,401.25,0.33
16-03-1990,399.95,401.65,399.95,399.95,0.36
15-03-1990,398.5,400.75,398.5,398.5,0.06
14-03-1990,398.25,400.15,398.25,398.25,-0.18
13-03-1990,398.95,400.05,398.95,398.95,-0.05
12/3/1990,399.15,402.05,399.15,399.15,-0.22
9/3/1990,400.05,400.9,400.05,400.05,-0.01
8/3/1990,400.1,402.3,400.1,400.1,-0.36
7/3/1990,401.55,404.05,401.55,401.55,-0.61
6/3/1990,404,407.25,404,404,-0.14
5/3/1990,404.55,405.45,404.55,404.55,0.26
2/3/1990,403.5,407.51,403.5,403.5,-0.85
1/3/1990,406.95,408.85,406.95,406.95,0.05
28-02-1990,406.75,409.75,406.75,406.75,-0.46
27-02-1990,408.65,409.75,408.65,408.65,0.02
26-02-1990,408.55,415.1,408.55,408.55,-1.59
23-02-1990,415.15,417.95,415.15,415.15,-0.38
22-02-1990,416.75,419.45,416.75,416.75,-0.19
21-02-1990,417.55,423.15,417.55,417.55,-0.43
20-02-1990,419.35,421.45,419.35,419.35,0.66
19-02-1990,416.6,418,416.6,416.6,-0.22
16-02-1990,417.5,418.25,417.5,417.5,0.96
15-02-1990,413.55,418.05,413.55,413.55,-0.78
14-02-1990,416.8,418.7,416.8,416.8,-0.3
13-02-1990,418.05,421.5,418.05,418.05,-0.36
12/2/1990,419.55,420.45,419.55,419.55,0.85
9/2/1990,416,419.35,416,416,-0.69
8/2/1990,418.9,419.8,418.9,418.9,0.26
7/2/1990,417.8,424.6,417.8,417.8,-0.88
6/2/1990,421.5,424.5,421.5,421.5,-0.34
5/2/1990,422.95,424.75,422.95,422.95,1.1
2/2/1990,418.35,419.29,418.35,418.35,0.11
1/2/1990,417.9,418.45,417.9,417.9,1.51
31-01-1990,411.7,419.25,411.7,411.7,-1.71
30-01-1990,418.85,421.5,418.85,418.85,-0.04
29-01-1990,419,422.75,419,419,-0.3
26-01-1990,420.25,421.25,420.25,420.25,0.51
25-01-1990,418.12,418.77,418.12,418.12,0.11
24-01-1990,417.65,424.75,417.65,417.65,1.08
23-01-1990,413.2,414.65,413.2,413.2,1.11
22-01-1990,408.65,410.95,408.65,408.65,-0.37
19-01-1990,410.15,412.15,410.15,410.15,-0.18
18-01-1990,410.9,415.5,410.9,410.9,-0.62
17-01-1990,413.45,414.25,413.45,413.45,1.03
16-01-1990,409.25,415.85,409.25,409.25,-1.49
15-01-1990,415.45,418.4,415.45,415.45,0.02
12/1/1990,415.38,418.68,415.38,415.38,0.47
11/1/1990,413.45,413.45,413.45,413.45,0.49
10/1/1990,411.45,413.45,411.45,411.45,1.4
9/1/1990,405.75,406.45,405.75,405.75,0.91
8/1/1990,402.1,405.75,402.1,402.1,-1.05
5/1/1990,406.35,407.45,406.35,406.35,1.83
4/1/1990,399.05,399.45,399.05,399.05,1.09
3/1/1990,394.75,399.6,394.75,394.75,-1.18
2/1/1990,399.45,403.85,399.45,399.45,-0.89
29-12-1989,403.05,404.85,403.05,403.05,0.83
28-12-1989,399.75,403.05,399.75,399.75,-0.25
27-12-1989,400.75,410.16,400.75,400.75,-1.54
26-12-1989,407,413.3,407,407,-1.57
25-12-1989,413.5,414.7,413.5,413.5,-0.16
22-12-1989,414.15,414.15,414.15,414.15,0.52
21-12-1989,412,414.75,412,412,-0.37
20-12-1989,413.55,414.75,413.55,413.55,0.19
19-12-1989,412.75,415.25,412.75,412.75,0.02
18-12-1989,412.65,414.85,412.65,412.65,-0.17
15-12-1989,413.35,415.85,413.35,413.35,1.15
14-12-1989,408.65,409.95,408.65,408.65,0.84
13-12-1989,405.25,418.25,405.25,405.25,-2.95
12/12/1989,417.55,419.35,417.55,417.55,0.07
11/12/1989,417.25,419.05,417.25,417.25,1.21
8/12/1989,412.25,415.35,412.25,412.25,0.63
7/12/1989,409.65,411.15,409.65,409.65,1.09
6/12/1989,405.25,406.05,405.25,405.25,0.35
5/12/1989,403.85,405.65,403.85,403.85,0.84
4/12/1989,400.5,414.35,400.5,400.5,-3.2
1/12/1989,413.75,415.95,413.75,413.75,0.5
30-11-1989,411.7,413.3,411.7,411.7,0.97
29-11-1989,407.75,413.25,407.75,407.75,-1.27
28-11-1989,413,415.95,413,413,-0.3
27-11-1989,414.25,421.25,414.25,414.25,-1.15
24-11-1989,419.05,419.9,419.05,419.05,1.71
23-11-1989,412,413.25,412,412,0.49
22-11-1989,410,411.65,410,410,1.61
21-11-1989,403.5,405.65,403.5,403.5,1.27
20-11-1989,398.45,399.05,398.45,398.45,0.98
17-11-1989,394.6,395,394.6,394.6,0.68
16-11-1989,391.95,394.25,391.95,391.95,0.49
15-11-1989,390.05,393.85,390.05,390.05,-0.64
14-11-1989,392.55,393.75,392.55,392.55,0.52
13-11-1989,390.5,395.05,390.5,390.5,1.18
10/11/1989,385.95,388.25,385.95,385.95,-0.13
9/11/1989,386.45,389.55,386.45,386.45,-0.66
8/11/1989,389,389.6,389,389,1.04
7/11/1989,385,385.75,385,385,1.1
6/11/1989,380.8,381.2,380.8,380.8,0.78
3/11/1989,377.85,382.55,377.85,377.85,-0.22
2/11/1989,378.7,381.1,378.7,378.7,1.49
1/11/1989,373.15,375.3,373.15,373.15,-0.2
31-10-1989,373.9,376.74,373.9,373.9,-0.85
30-10-1989,377.1,379.2,377.1,377.1,-0.11
27-10-1989,377.5,377.78,377.5,377.5,1.71
26-10-1989,371.15,372.43,371.15,371.15,0.74
25-10-1989,368.44,369.35,368.44,368.44,-0.25
24-10-1989,369.38,369.54,369.38,369.38,0.87
23-10-1989,366.21,367.02,366.21,366.21,-0.13
20-10-1989,366.69,367.1,366.69,366.69,0.03
19-10-1989,366.59,369.54,366.59,366.59,-0.43
18-10-1989,368.18,369.08,368.18,368.18,0.37
17-10-1989,366.83,368.06,366.83,366.83,-0.02
16-10-1989,366.9,369.36,366.9,366.9,1.14
13-10-1989,362.78,364.09,362.78,362.78,0
12/10/1989,362.78,363.52,362.78,362.78,0.32
11/10/1989,361.63,362.04,361.63,361.63,0.27
10/10/1989,360.65,362.7,360.65,360.65,-0.45
9/10/1989,362.29,363.93,362.29,362.29,-0.2
6/10/1989,363.02,363.93,363.02,363.02,0.09
5/10/1989,362.7,367.69,362.7,362.7,-0.85
4/10/1989,365.81,366.47,365.81,365.81,0.07
3/10/1989,365.56,366.55,365.56,365.56,-0.2
2/10/1989,366.3,366.71,366.3,366.3,0.04
29-09-1989,366.14,369.17,366.14,366.14,-0.07
28-09-1989,366.38,367.29,366.38,366.38,0.18
27-09-1989,365.73,370.32,365.73,365.73,-0.29
26-09-1989,366.79,368.76,366.79,366.79,-0.39
25-09-1989,368.21,368.88,368.21,368.21,1.11
22-09-1989,364.16,366.38,364.16,364.16,0.07
21-09-1989,363.92,364.16,363.92,363.92,0.15
20-09-1989,363.37,366.38,363.37,363.37,1.01
19-09-1989,359.72,361.15,359.72,359.72,-0.13
18-09-1989,360.19,361.38,360.19,360.19,-0.59
15-09-1989,362.34,363.29,362.34,362.34,0.89
14-09-1989,359.16,362.1,359.16,359.16,0.2
13-09-1989,358.45,358.93,358.45,358.45,0.04
12/9/1989,358.29,359.16,358.29,358.29,0.09
11/9/1989,357.97,359.72,357.97,357.97,-0.09
8/9/1989,358.29,359.88,358.29,358.29,-0.31
7/9/1989,359.4,360.04,359.4,359.4,-0.31
6/9/1989,360.51,360.75,360.51,360.51,0.66
5/9/1989,358.13,359.4,358.13,358.13,-0.22
4/9/1989,358.93,359,358.93,358.93,-0.02
1/9/1989,359,359.4,359,359,0.2
31-08-1989,358.29,360.35,358.29,358.29,-0.49
30-08-1989,360.04,362.5,360.04,360.04,-0.57
29-08-1989,362.1,364.24,362.1,362.1,0.93
28-08-1989,358.77,360.19,358.77,358.77,-0.06
25-08-1989,359,362.73,359,359,-0.9
24-08-1989,362.26,364.48,362.26,362.26,-0.37
23-08-1989,363.61,367.25,363.61,363.61,-0.76
22-08-1989,366.38,367.25,366.38,366.38,0
21-08-1989,366.38,366.78,366.38,366.38,0.15
18-08-1989,365.83,367.1,365.83,365.83,0
17-08-1989,365.83,367.57,365.83,365.83,-0.13
16-08-1989,366.3,369.6,366.3,366.3,-0.63
15-08-1989,368.64,369.44,368.64,368.64,1.03
14-08-1989,364.88,365.83,364.88,364.88,0.44
11/8/1989,363.29,365.83,363.29,363.29,-0.67
10/8/1989,365.75,366.78,365.75,365.75,0
9/8/1989,365.75,366.38,365.75,365.75,-0.02
8/8/1989,365.83,366.78,365.83,365.83,-0.06
7/8/1989,366.06,368.21,366.06,366.06,-0.35
4/8/1989,367.33,372.29,367.33,367.33,-1.54
3/8/1989,373.09,374.04,373.09,373.09,1.01
2/8/1989,369.36,370.71,369.36,369.36,-0.17
1/8/1989,369.99,370.47,369.99,369.99,-0.02
31-07-1989,370.07,370.07,370.07,370.07,1.03
28-07-1989,366.3,380.23,366.3,366.3,-1.67
27-07-1989,372.53,375.07,372.53,372.53,-0.44
26-07-1989,374.16,375.27,374.16,374.16,0.37
25-07-1989,372.77,373.72,372.77,372.77,0.09
24-07-1989,372.45,373.76,372.45,372.45,0.2
21-07-1989,371.7,373.72,371.7,371.7,0.27
20-07-1989,370.71,373.36,370.71,370.71,0.74
19-07-1989,367.97,372.17,367.97,367.97,-1.1
18-07-1989,372.05,372.97,372.05,372.05,0.48
17-07-1989,370.27,372.17,370.27,370.27,0.05
14-07-1989,370.07,376.97,370.07,370.07,-1.33
13-07-1989,375.07,378.88,375.07,375.07,-0.53
12/7/1989,377.05,380.15,377.05,377.05,-0.64
11/7/1989,379.47,382.05,379.47,379.47,-0.85
10/7/1989,382.72,383.87,382.72,382.72,0.3
7/7/1989,381.57,385.54,381.57,381.57,-0.75
6/7/1989,384.47,386.25,384.47,384.47,0.05
5/7/1989,384.27,386.45,384.27,384.27,2.07
4/7/1989,376.46,378.56,376.46,376.46,-0.14
3/7/1989,376.97,377.37,376.97,376.97,0.95
30-06-1989,373.44,375.07,373.44,373.44,0.94
29-06-1989,369.95,378.68,369.95,369.95,-1.33
28-06-1989,374.95,377.05,374.95,374.95,-0.19
27-06-1989,375.66,377.05,375.66,375.66,0.42
26-06-1989,374.08,376.65,374.08,374.08,-0.77
23-06-1989,376.97,379.95,376.97,376.97,1.96
22-06-1989,369.71,371.86,369.71,369.71,-0.33
21-06-1989,370.94,371.26,370.94,370.94,1.66
20-06-1989,364.88,368.76,364.88,364.88,-0.31
19-06-1989,366.03,366.86,366.03,366.03,0.47
16-06-1989,364.32,367.45,364.32,364.32,-0.53
15-06-1989,366.26,367.65,366.26,366.26,1.27
14-06-1989,361.66,363.17,361.66,361.66,-0.11
13-06-1989,362.06,363.25,362.06,362.06,0.36
12/6/1989,360.75,361.86,360.75,360.75,1.06
9/6/1989,356.98,373.44,356.98,356.98,-4.23
8/6/1989,372.73,375.47,372.73,372.73,-0.44
7/6/1989,374.36,377.96,374.36,374.36,-0.75
6/6/1989,377.17,378.16,377.17,377.17,3.24
5/6/1989,365.35,368.96,365.35,365.35,-0.5
2/6/1989,367.18,367.45,367.18,367.18,1.4
1/6/1989,362.1,362.46,362.1,362.1,0.24
31-05-1989,361.23,364.56,361.23,361.23,-0.53
30-05-1989,363.17,364.88,363.17,363.17,0.13
29-05-1989,362.69,363.25,362.69,362.69,-0.35
26-05-1989,363.96,367.69,363.96,363.96,-0.49
25-05-1989,365.75,365.75,365.75,365.75,1.05
24-05-1989,361.94,363.92,361.94,361.94,0.04
23-05-1989,361.78,365.25,361.78,361.78,0.08
22-05-1989,361.49,363.37,361.49,361.49,-0.79
19-05-1989,364.37,368.96,364.37,364.37,-1.04
18-05-1989,368.19,371.72,368.19,368.19,-0.93
